record_id,date_time,city_zone,station_type,vehicles_charged,avg_charging_duration_minutes,energy_dispensed_kwh,grid_load_mw,renewable_energy_used_percent,peak_load_risk
2421,2024-04-10 20:00:00,West,Supercharger,15,66.5,241.35,98.51,82.0,High
2422,2024-04-10 21:00:00,West,Normal,11,77.0,238.94,356.48,54.2,Medium
2423,2024-04-10 22:00:00,South,Normal,16,28.6,203.24,295.75,81.8,Low
2424,2024-04-10 23:00:00,South,Fast,18,51.0,14.78,440.91,84.0,Medium
2425,2024-04-11 00:00:00,North,Fast,8,102.8,105.86,171.52,55.4,Low
2426,2024-04-11 01:00:00,South,Fast,21,113.8,128.87,220.62,54.3,Low
2427,2024-04-11 02:00:00,Central,Fast,23,77.2,287.83,60.43,64.7,Medium
2428,2024-04-11 03:00:00,South,Normal,21,68.4,188.37,180.73,77.4,Low
2429,2024-04-11 04:00:00,East,Normal,2,116.7,106.88,119.47,66.2,High
2430,2024-04-11 05:00:00,South,Fast,1,50.0,65.91,265.54,17.8,High
2431,2024-04-11 06:00:00,West,Fast,1,43.6,40.19,423.45,78.2,Low
2432,2024-04-11 07:00:00,South,Fast,2,16.2,167.92,126.6,22.5,Low
2433,2024-04-11 08:00:00,North,Fast,12,69.5,54.73,309.41,69.8,Low
2434,2024-04-11 09:00:00,South,Fast,24,26.1,143.65,113.66,13.8,Low
2435,2024-04-11 10:00:00,Central,Supercharger,1,43.5,196.39,90.86,53.9,High
2436,2024-04-11 11:00:00,Central,Fast,4,75.1,94.74,412.73,42.2,Low
2437,2024-04-11 12:00:00,Central,Supercharger,16,45.7,36.81,417.9,7.4,Medium
2438,2024-04-11 13:00:00,South,Normal,1,85.8,250.32,429.92,16.5,Low
2439,2024-04-11 14:00:00,South,Fast,11,55.2,303.66,327.62,8.4,Low
2440,2024-04-11 15:00:00,East,Supercharger,15,69.4,200.68,68.61,84.7,High
2441,2024-04-11 16:00:00,West,Fast,7,74.2,257.38,283.19,22.4,Medium
2442,2024-04-11 17:00:00,North,Normal,3,27.2,125.47,411.72,68.7,Medium
2443,2024-04-11 18:00:00,North,Fast,13,107.9,199.75,425.42,18.4,Medium
2444,2024-04-11 19:00:00,South,Fast,7,31.1,13.82,252.5,23.0,Medium
2445,2024-04-11 20:00:00,East,Normal,24,94.4,187.87,374.8,6.7,High
2446,2024-04-11 21:00:00,East,Fast,13,52.2,309.75,416.05,59.3,Low
2447,2024-04-11 22:00:00,East,Normal,19,30.6,176.28,289.28,48.3,Medium
2448,2024-04-11 23:00:00,South,Normal,24,43.2,157.26,337.13,78.5,Medium
2449,2024-04-12 00:00:00,North,Normal,8,16.1,169.28,272.56,58.5,Medium
2450,2024-04-12 01:00:00,East,Normal,3,69.0,174.06,278.72,51.3,High
2451,2024-04-12 02:00:00,East,Supercharger,6,108.4,254.21,341.51,7.5,Low
2452,2024-04-12 03:00:00,South,Normal,21,78.0,276.31,399.25,13.2,Medium
2453,2024-04-12 04:00:00,North,Supercharger,23,46.2,155.47,368.13,77.3,High
2454,2024-04-12 05:00:00,West,Normal,10,103.4,216.85,131.31,73.9,Low
2455,2024-04-12 06:00:00,West,Normal,22,45.8,317.34,171.0,49.8,Medium
2456,2024-04-12 07:00:00,Central,Fast,18,22.3,308.25,349.91,38.5,High
2457,2024-04-12 08:00:00,North,Fast,1,68.1,18.62,369.46,83.4,High
2458,2024-04-12 09:00:00,East,Fast,23,104.7,311.23,405.73,57.3,High
2459,2024-04-12 10:00:00,South,Normal,5,44.5,238.19,463.32,10.6,Low
2460,2024-04-12 11:00:00,Central,Fast,15,117.3,312.39,102.97,27.8,Low
2461,2024-04-12 12:00:00,West,Normal,12,45.2,319.17,172.65,59.6,Medium
2462,2024-04-12 13:00:00,North,Normal,15,96.5,17.1,198.48,48.2,Low
2463,2024-04-12 14:00:00,South,Normal,1,55.2,286.98,212.72,70.6,Medium
2464,2024-04-12 15:00:00,East,Normal,7,29.5,203.7,345.87,41.1,Low
2465,2024-04-12 16:00:00,South,Supercharger,6,118.2,41.82,437.1,14.4,Low
2466,2024-04-12 17:00:00,East,Supercharger,3,91.6,194.98,135.83,62.1,High
2467,2024-04-12 18:00:00,Central,Normal,14,54.3,231.43,263.37,61.3,Low
2468,2024-04-12 19:00:00,West,Fast,8,51.1,238.72,313.9,63.8,Low
2469,2024-04-12 20:00:00,East,Normal,5,47.4,190.16,90.62,8.3,Low
2470,2024-04-12 21:00:00,Central,Normal,22,93.5,261.82,283.94,38.0,High
2471,2024-04-12 22:00:00,South,Normal,1,77.8,194.28,121.27,10.4,Medium
2472,2024-04-12 23:00:00,West,Fast,6,108.9,123.39,77.13,54.0,High
2473,2024-04-13 00:00:00,North,Fast,14,52.0,332.78,77.48,61.2,Low
2474,2024-04-13 01:00:00,East,Fast,5,42.9,276.62,232.46,51.5,Medium
2475,2024-04-13 02:00:00,North,Normal,21,44.9,302.64,265.27,55.6,High
2476,2024-04-13 03:00:00,South,Supercharger,24,84.8,211.89,122.83,80.8,Medium
2477,2024-04-13 04:00:00,West,Fast,14,67.7,160.34,377.64,30.9,High
2478,2024-04-13 05:00:00,South,Fast,3,40.2,224.04,264.92,67.9,Low
2479,2024-04-13 06:00:00,West,Supercharger,21,62.9,191.54,203.12,16.9,Low
2480,2024-04-13 07:00:00,East,Normal,8,32.7,117.96,326.84,58.7,Low
2481,2024-04-13 08:00:00,East,Normal,23,114.1,44.15,179.16,66.1,Low
2482,2024-04-13 09:00:00,Central,Normal,10,67.1,169.93,197.68,33.1,Low
2483,2024-04-13 10:00:00,East,Normal,15,55.5,59.38,77.59,83.8,Medium
2484,2024-04-13 11:00:00,North,Supercharger,8,42.7,226.42,204.45,17.5,Medium
2485,2024-04-13 12:00:00,South,Fast,16,106.9,195.29,314.32,36.4,High
2486,2024-04-13 13:00:00,West,Normal,23,114.2,89.98,456.91,32.4,Low
2487,2024-04-13 14:00:00,West,Normal,18,22.8,45.87,292.04,46.4,Low
2488,2024-04-13 15:00:00,Central,Fast,20,23.5,238.04,127.98,84.0,Low
2489,2024-04-13 16:00:00,West,Supercharger,3,75.8,284.69,344.36,84.0,Medium
2490,2024-04-13 17:00:00,West,Fast,8,79.8,96.77,381.78,81.2,Low
2491,2024-04-13 18:00:00,Central,Normal,21,99.6,54.41,297.22,8.7,High
2492,2024-04-13 19:00:00,East,Supercharger,22,55.4,275.13,393.37,68.0,Low
2493,2024-04-13 20:00:00,East,Supercharger,17,41.0,135.44,80.32,44.7,Low
2494,2024-04-13 21:00:00,North,Fast,1,65.4,106.33,497.09,24.5,Low
2495,2024-04-13 22:00:00,Central,Normal,16,104.8,41.43,468.12,46.1,Low
2496,2024-04-13 23:00:00,East,Fast,24,65.3,137.47,187.88,7.4,Medium
2497,2024-04-14 00:00:00,South,Normal,24,55.2,281.43,134.15,43.0,Low
2498,2024-04-14 01:00:00,Central,Normal,2,60.0,27.88,263.48,29.2,High
2499,2024-04-14 02:00:00,South,Fast,17,66.0,267.38,479.79,53.7,Medium
2500,2024-04-14 03:00:00,South,Fast,14,98.7,117.31,153.33,10.3,Medium
2501,2024-04-14 04:00:00,East,Fast,21,77.1,230.85,466.34,56.6,High
2502,2024-04-14 05:00:00,Central,Normal,9,34.9,267.64,383.03,80.0,Medium
2503,2024-04-14 06:00:00,South,Normal,19,46.9,144.6,260.34,24.2,Medium
2504,2024-04-14 07:00:00,South,Supercharger,21,25.1,78.92,71.51,56.6,Low
2505,2024-04-14 08:00:00,South,Normal,16,45.1,258.47,483.79,71.2,Medium
2506,2024-04-14 09:00:00,Central,Fast,24,114.7,107.07,403.58,67.3,Medium
2507,2024-04-14 10:00:00,South,Fast,13,51.7,342.59,170.91,25.9,High
2508,2024-04-14 11:00:00,South,Normal,5,61.2,124.21,257.77,72.8,Low
2509,2024-04-14 12:00:00,South,Normal,19,42.5,140.73,267.41,40.4,Low
2510,2024-04-14 13:00:00,South,Fast,22,64.6,105.17,471.24,70.1,High
2511,2024-04-14 14:00:00,East,Fast,19,90.7,323.84,254.25,61.6,Low
2512,2024-04-14 15:00:00,South,Normal,6,119.0,164.49,379.57,12.4,Low
2513,2024-04-14 16:00:00,Central,Normal,1,72.0,344.19,245.15,23.3,Medium
2514,2024-04-14 17:00:00,East,Fast,1,111.5,186.69,481.07,65.0,Medium
2515,2024-04-14 18:00:00,West,Normal,18,37.5,194.6,283.68,12.5,Medium
2516,2024-04-14 19:00:00,South,Fast,5,102.8,199.51,113.15,5.4,High
2517,2024-04-14 20:00:00,Central,Fast,8,16.6,84.75,318.23,66.9,High
2518,2024-04-14 21:00:00,West,Supercharger,13,46.2,205.94,479.92,49.9,Medium
2519,2024-04-14 22:00:00,East,Fast,22,54.4,64.48,474.22,38.8,High
2520,2024-04-14 23:00:00,West,Fast,7,67.0,303.75,346.53,72.4,Low
2521,2024-04-15 00:00:00,South,Normal,15,83.8,71.81,337.4,73.5,Medium
2522,2024-04-15 01:00:00,West,Fast,11,110.8,121.17,340.31,33.4,Low
2523,2024-04-15 02:00:00,East,Normal,4,100.9,171.42,348.04,30.6,Low
2524,2024-04-15 03:00:00,Central,Supercharger,12,86.9,114.53,343.46,60.7,Low
2525,2024-04-15 04:00:00,West,Normal,10,40.2,203.49,373.56,22.6,Low
2526,2024-04-15 05:00:00,Central,Fast,9,33.1,102.81,311.11,23.0,Medium
2527,2024-04-15 06:00:00,East,Fast,24,50.8,82.99,417.08,23.8,High
2528,2024-04-15 07:00:00,Central,Fast,1,41.1,62.41,383.19,73.6,Medium
2529,2024-04-15 08:00:00,East,Supercharger,13,56.4,200.11,123.01,8.5,Low
2530,2024-04-15 09:00:00,South,Fast,23,86.9,314.98,180.35,24.0,Low
2531,2024-04-15 10:00:00,Central,Normal,15,40.6,304.25,399.08,67.0,Low
2532,2024-04-15 11:00:00,Central,Supercharger,24,30.0,287.38,437.48,22.1,High
2533,2024-04-15 12:00:00,North,Fast,19,110.4,49.73,271.05,79.3,Low
2534,2024-04-15 13:00:00,Central,Normal,11,16.8,31.62,315.39,10.1,Medium
2535,2024-04-15 14:00:00,Central,Normal,21,69.5,269.81,269.48,72.8,Medium
2536,2024-04-15 15:00:00,West,Fast,12,82.7,161.76,393.31,42.0,High
2537,2024-04-15 16:00:00,East,Fast,2,97.5,237.1,331.9,43.0,Low
2538,2024-04-15 17:00:00,West,Fast,4,41.8,316.03,376.35,8.1,Medium
2539,2024-04-15 18:00:00,South,Supercharger,24,59.4,237.65,355.85,64.4,Low
2540,2024-04-15 19:00:00,East,Normal,1,97.3,75.39,462.18,64.7,Medium
2541,2024-04-15 20:00:00,West,Fast,1,51.3,11.02,432.37,44.8,Medium
2542,2024-04-15 21:00:00,Central,Normal,5,80.3,323.47,88.53,66.3,Low
2543,2024-04-15 22:00:00,West,Normal,12,61.1,94.65,342.79,70.6,High
2544,2024-04-15 23:00:00,West,Normal,22,37.7,117.44,490.81,58.6,Medium
2545,2024-04-16 00:00:00,West,Normal,8,61.1,282.87,450.76,36.6,High
2546,2024-04-16 01:00:00,West,Normal,5,96.5,178.01,209.87,68.7,Low
2547,2024-04-16 02:00:00,East,Normal,8,55.6,156.98,218.69,34.2,Low
2548,2024-04-16 03:00:00,North,Normal,3,87.3,310.6,458.49,5.5,Low
2549,2024-04-16 04:00:00,East,Supercharger,4,27.2,260.08,427.97,51.8,Low
2550,2024-04-16 05:00:00,South,Normal,7,37.0,36.97,200.84,47.4,Low
2551,2024-04-16 06:00:00,Central,Fast,20,97.5,11.76,243.13,53.2,Medium
2552,2024-04-16 07:00:00,North,Normal,20,105.1,280.36,108.93,49.0,High
2553,2024-04-16 08:00:00,West,Fast,22,26.2,224.5,225.58,20.6,Low
2554,2024-04-16 09:00:00,North,Normal,15,89.6,26.05,141.39,44.1,Low
2555,2024-04-16 10:00:00,North,Normal,6,83.5,212.42,168.04,8.2,High
2556,2024-04-16 11:00:00,South,Normal,11,48.8,32.36,161.62,57.9,Low
2557,2024-04-16 12:00:00,North,Fast,5,74.5,61.29,408.3,52.1,Low
2558,2024-04-16 13:00:00,East,Normal,23,16.1,114.82,365.17,44.0,Low
2559,2024-04-16 14:00:00,West,Fast,10,49.8,124.23,230.58,74.0,Medium
2560,2024-04-16 15:00:00,Central,Normal,18,112.0,119.04,403.1,19.1,Medium
2561,2024-04-16 16:00:00,North,Supercharger,5,82.3,286.67,245.95,67.2,Low
2562,2024-04-16 17:00:00,Central,Fast,6,86.8,253.47,189.0,30.6,Medium
2563,2024-04-16 18:00:00,North,Fast,4,76.4,142.67,79.58,80.5,Low
2564,2024-04-16 19:00:00,North,Supercharger,21,59.2,232.99,139.88,71.1,Low
2565,2024-04-16 20:00:00,Central,Normal,2,118.7,103.59,298.74,12.4,Low
2566,2024-04-16 21:00:00,East,Supercharger,9,61.6,306.27,319.98,62.3,Low
2567,2024-04-16 22:00:00,Central,Fast,5,57.4,58.95,314.71,62.7,Medium
2568,2024-04-16 23:00:00,North,Supercharger,9,46.4,122.6,422.1,56.7,Low
2569,2024-04-17 00:00:00,West,Supercharger,11,85.4,67.75,218.01,81.6,Low
2570,2024-04-17 01:00:00,South,Normal,17,44.1,276.46,91.73,69.8,Low
2571,2024-04-17 02:00:00,West,Fast,10,63.3,60.38,377.18,41.2,Medium
2572,2024-04-17 03:00:00,Central,Fast,7,35.4,304.47,227.94,64.6,High
2573,2024-04-17 04:00:00,Central,Normal,10,58.3,135.27,350.69,60.5,Medium
2574,2024-04-17 05:00:00,East,Normal,10,17.1,271.5,451.39,75.9,High
2575,2024-04-17 06:00:00,East,Normal,23,114.0,326.29,267.45,29.3,Medium
2576,2024-04-17 07:00:00,West,Fast,15,47.6,127.94,79.19,76.7,High
2577,2024-04-17 08:00:00,West,Normal,3,113.7,11.43,410.41,51.2,Low
2578,2024-04-17 09:00:00,West,Normal,5,40.9,301.13,464.68,47.5,Low
2579,2024-04-17 10:00:00,North,Fast,6,71.8,312.17,183.43,51.9,Low
2580,2024-04-17 11:00:00,West,Normal,22,109.1,241.36,252.55,27.9,High
2581,2024-04-17 12:00:00,East,Fast,24,51.3,160.48,129.48,51.7,High
2582,2024-04-17 13:00:00,North,Fast,9,66.8,108.34,90.16,25.3,Low
2583,2024-04-17 14:00:00,East,Normal,12,64.2,165.28,79.25,40.1,Medium
2584,2024-04-17 15:00:00,Central,Fast,2,111.7,103.96,125.05,83.0,Low
2585,2024-04-17 16:00:00,East,Fast,18,55.7,102.72,288.06,68.4,High
2586,2024-04-17 17:00:00,South,Fast,24,101.0,260.74,171.27,70.8,Low
2587,2024-04-17 18:00:00,North,Supercharger,23,99.2,336.19,139.23,33.0,Medium
2588,2024-04-17 19:00:00,North,Supercharger,24,111.0,77.97,406.82,44.8,Low
2589,2024-04-17 20:00:00,West,Fast,6,82.8,201.94,100.47,63.5,Medium
2590,2024-04-17 21:00:00,East,Normal,6,35.0,119.76,165.43,51.2,Low
2591,2024-04-17 22:00:00,North,Normal,8,28.0,257.84,252.67,36.1,Medium
2592,2024-04-17 23:00:00,North,Normal,11,112.6,76.86,422.35,14.5,Medium
2593,2024-04-18 00:00:00,North,Fast,12,112.7,323.22,280.35,8.6,Medium
2594,2024-04-18 01:00:00,Central,Supercharger,5,59.5,288.17,58.35,38.8,Low
2595,2024-04-18 02:00:00,North,Normal,3,33.8,129.35,281.77,74.9,Medium
2596,2024-04-18 03:00:00,North,Fast,6,96.9,334.83,480.23,50.3,Medium
2597,2024-04-18 04:00:00,East,Normal,16,60.5,285.07,269.0,35.8,Low
2598,2024-04-18 05:00:00,Central,Supercharger,18,42.4,192.56,149.82,82.3,Medium
2599,2024-04-18 06:00:00,East,Supercharger,12,118.0,167.42,483.54,32.0,Low
2600,2024-04-18 07:00:00,West,Normal,3,72.7,129.73,61.6,76.8,Low
2601,2024-04-18 08:00:00,South,Normal,4,31.5,157.24,68.15,75.2,High
2602,2024-04-18 09:00:00,East,Supercharger,6,17.1,166.88,331.92,40.0,Low
2603,2024-04-18 10:00:00,East,Fast,22,110.6,273.64,225.73,32.4,Medium
2604,2024-04-18 11:00:00,South,Normal,13,62.8,202.87,362.99,35.0,High
2605,2024-04-18 12:00:00,East,Supercharger,8,17.0,115.11,261.19,60.8,High
2606,2024-04-18 13:00:00,East,Supercharger,10,61.6,27.01,160.36,38.6,Low
2607,2024-04-18 14:00:00,North,Normal,10,107.9,64.61,491.15,80.4,Low
2608,2024-04-18 15:00:00,North,Normal,20,68.7,211.63,145.6,80.0,High
2609,2024-04-18 16:00:00,West,Supercharger,12,26.5,211.56,185.72,52.1,Low
2610,2024-04-18 17:00:00,West,Supercharger,23,78.9,76.97,85.96,51.6,Medium
2611,2024-04-18 18:00:00,East,Fast,24,108.4,243.16,90.06,11.5,Low
2612,2024-04-18 19:00:00,Central,Fast,17,115.6,291.8,445.81,6.7,Low
2613,2024-04-18 20:00:00,North,Fast,4,29.1,108.93,309.57,58.3,Low
2614,2024-04-18 21:00:00,West,Normal,6,41.2,95.83,356.29,10.6,Medium
2615,2024-04-18 22:00:00,South,Normal,12,79.2,313.74,468.0,49.4,Medium
2616,2024-04-18 23:00:00,North,Normal,16,46.0,137.48,400.21,20.1,Low
2617,2024-04-19 00:00:00,East,Normal,18,101.8,229.06,451.95,74.0,Low
2618,2024-04-19 01:00:00,South,Normal,14,109.4,145.31,269.34,56.7,High
2619,2024-04-19 02:00:00,North,Normal,17,106.7,232.22,440.32,36.0,Low
2620,2024-04-19 03:00:00,West,Fast,17,74.5,153.96,161.64,36.8,Medium
2621,2024-04-19 04:00:00,East,Supercharger,4,33.4,22.81,421.62,76.5,Low
2622,2024-04-19 05:00:00,Central,Normal,15,71.9,261.79,82.96,24.4,High
2623,2024-04-19 06:00:00,South,Normal,23,37.8,234.05,237.16,51.9,Medium
2624,2024-04-19 07:00:00,West,Fast,12,57.6,142.64,91.01,80.9,Medium
2625,2024-04-19 08:00:00,East,Fast,15,92.4,116.9,177.86,28.9,High
2626,2024-04-19 09:00:00,West,Fast,9,91.4,152.15,331.9,18.9,High
2627,2024-04-19 10:00:00,South,Fast,1,46.3,33.2,190.91,54.6,Medium
2628,2024-04-19 11:00:00,Central,Supercharger,5,100.3,94.65,141.76,84.9,Medium
2629,2024-04-19 12:00:00,South,Normal,15,91.7,117.56,50.32,25.2,Low
2630,2024-04-19 13:00:00,South,Fast,14,60.6,214.99,438.85,80.5,Medium
2631,2024-04-19 14:00:00,East,Normal,3,52.3,253.32,388.13,29.3,Low
2632,2024-04-19 15:00:00,North,Supercharger,6,59.0,315.05,66.16,55.6,Low
2633,2024-04-19 16:00:00,South,Supercharger,22,85.0,185.77,118.74,39.5,Low
2634,2024-04-19 17:00:00,North,Fast,9,117.0,89.75,260.74,8.5,Low
2635,2024-04-19 18:00:00,East,Supercharger,20,15.1,167.44,291.31,78.1,High
2636,2024-04-19 19:00:00,Central,Fast,24,113.3,199.98,348.41,29.0,Medium
2637,2024-04-19 20:00:00,Central,Supercharger,7,106.3,120.81,475.29,40.6,Low
2638,2024-04-19 21:00:00,East,Fast,19,74.5,42.38,341.41,69.4,High
2639,2024-04-19 22:00:00,West,Fast,21,18.8,80.85,52.87,38.3,Low
2640,2024-04-19 23:00:00,Central,Fast,23,25.4,200.7,207.73,52.2,Medium
2641,2024-04-20 00:00:00,Central,Fast,14,97.0,51.11,410.69,38.8,Low
2642,2024-04-20 01:00:00,West,Normal,20,69.1,11.47,127.29,51.0,Low
2643,2024-04-20 02:00:00,Central,Fast,1,59.1,157.08,210.16,77.2,Medium
2644,2024-04-20 03:00:00,East,Normal,8,85.3,278.68,350.11,67.1,Low
2645,2024-04-20 04:00:00,East,Fast,13,43.7,197.98,303.32,50.1,Low
2646,2024-04-20 05:00:00,West,Supercharger,22,49.1,138.25,320.46,36.5,Medium
2647,2024-04-20 06:00:00,North,Fast,23,86.6,269.72,85.02,16.4,Low
2648,2024-04-20 07:00:00,West,Fast,21,100.0,204.61,92.12,71.3,High
2649,2024-04-20 08:00:00,East,Normal,18,115.6,228.03,355.93,23.2,Medium
2650,2024-04-20 09:00:00,Central,Normal,15,115.1,172.34,305.73,22.3,High
2651,2024-04-20 10:00:00,West,Normal,21,91.9,269.15,209.99,18.5,High
2652,2024-04-20 11:00:00,South,Fast,22,110.5,311.69,321.4,71.5,Low
2653,2024-04-20 12:00:00,North,Normal,21,26.6,347.26,205.13,17.5,Low
2654,2024-04-20 13:00:00,North,Normal,11,111.3,124.23,110.22,24.7,Medium
2655,2024-04-20 14:00:00,Central,Fast,20,15.6,218.1,79.89,66.2,High
2656,2024-04-20 15:00:00,Central,Fast,8,95.6,130.16,345.16,49.1,Low
2657,2024-04-20 16:00:00,West,Normal,7,69.0,267.27,181.36,5.2,High
2658,2024-04-20 17:00:00,Central,Fast,3,77.8,330.65,226.33,64.2,High
2659,2024-04-20 18:00:00,East,Normal,2,86.2,90.98,404.45,52.7,Medium
2660,2024-04-20 19:00:00,Central,Normal,5,94.0,62.74,253.54,19.5,Low
2661,2024-04-20 20:00:00,North,Fast,21,28.7,264.85,115.21,27.5,High
2662,2024-04-20 21:00:00,Central,Supercharger,6,87.6,301.48,115.65,42.6,Low
2663,2024-04-20 22:00:00,Central,Normal,9,54.1,342.9,272.74,6.1,Low
2664,2024-04-20 23:00:00,West,Normal,24,98.8,35.31,446.31,43.0,Low
2665,2024-04-21 00:00:00,North,Fast,10,74.9,61.77,217.24,76.6,Low
2666,2024-04-21 01:00:00,West,Supercharger,11,65.3,336.29,404.69,53.8,Low
2667,2024-04-21 02:00:00,East,Supercharger,7,58.2,245.23,341.9,77.5,Low
2668,2024-04-21 03:00:00,North,Normal,14,18.7,195.76,220.54,6.8,Medium
2669,2024-04-21 04:00:00,South,Supercharger,14,117.4,70.33,182.52,12.6,High
2670,2024-04-21 05:00:00,East,Normal,9,38.9,325.34,97.9,77.0,High
2671,2024-04-21 06:00:00,East,Normal,19,31.1,298.38,139.83,6.1,High
2672,2024-04-21 07:00:00,West,Fast,16,77.9,197.58,52.16,48.9,Low
2673,2024-04-21 08:00:00,North,Fast,15,35.9,307.92,342.83,64.6,Medium
2674,2024-04-21 09:00:00,West,Fast,19,110.7,204.34,170.18,53.4,Low
2675,2024-04-21 10:00:00,South,Fast,6,107.4,192.35,344.6,57.5,Low
2676,2024-04-21 11:00:00,East,Normal,16,84.2,277.81,328.05,45.6,Medium
2677,2024-04-21 12:00:00,North,Supercharger,13,59.2,191.96,350.72,19.2,Medium
2678,2024-04-21 13:00:00,East,Fast,20,30.8,218.99,195.15,20.4,Low
2679,2024-04-21 14:00:00,West,Fast,11,37.8,12.29,449.59,8.6,High
2680,2024-04-21 15:00:00,South,Supercharger,14,26.7,60.35,225.59,19.5,Medium
2681,2024-04-21 16:00:00,Central,Fast,21,29.1,205.98,220.08,22.7,Low
2682,2024-04-21 17:00:00,West,Normal,2,92.5,100.22,238.58,16.5,High
2683,2024-04-21 18:00:00,South,Fast,20,33.3,238.09,453.27,49.1,High
2684,2024-04-21 19:00:00,West,Supercharger,7,29.2,220.31,290.21,80.5,Low
2685,2024-04-21 20:00:00,Central,Normal,8,79.0,181.63,373.37,10.3,High
2686,2024-04-21 21:00:00,Central,Supercharger,19,66.9,24.88,339.84,57.9,Low
2687,2024-04-21 22:00:00,Central,Normal,15,62.6,101.9,197.82,49.8,Medium
2688,2024-04-21 23:00:00,East,Fast,18,65.7,84.25,339.31,47.6,Low
2689,2024-04-22 00:00:00,South,Supercharger,11,24.2,122.2,63.42,60.4,High
2690,2024-04-22 01:00:00,West,Supercharger,3,79.1,309.25,165.72,22.1,Low
2691,2024-04-22 02:00:00,South,Normal,13,27.3,93.79,325.28,67.2,Medium
2692,2024-04-22 03:00:00,West,Supercharger,21,74.1,114.76,348.84,21.6,Medium
2693,2024-04-22 04:00:00,East,Fast,6,31.6,289.15,212.54,72.9,Low
2694,2024-04-22 05:00:00,North,Supercharger,21,107.5,304.19,215.01,81.7,Low
2695,2024-04-22 06:00:00,Central,Fast,1,55.6,13.1,202.9,29.7,Low
2696,2024-04-22 07:00:00,North,Normal,16,100.8,283.27,82.88,39.4,High
2697,2024-04-22 08:00:00,South,Fast,10,17.3,87.04,135.56,80.8,Low
2698,2024-04-22 09:00:00,West,Fast,3,113.2,305.55,208.84,6.9,Low
2699,2024-04-22 10:00:00,West,Normal,12,53.7,176.5,206.5,61.1,Low
2700,2024-04-22 11:00:00,South,Fast,7,119.7,116.49,468.02,40.6,Low
2701,2024-04-22 12:00:00,East,Supercharger,6,105.3,16.34,456.93,65.4,High
2702,2024-04-22 13:00:00,Central,Fast,4,38.1,21.93,125.62,5.5,High
2703,2024-04-22 14:00:00,South,Normal,1,26.7,75.52,147.34,71.6,Medium
2704,2024-04-22 15:00:00,East,Fast,17,41.5,253.26,202.37,55.2,Low
2705,2024-04-22 16:00:00,South,Supercharger,24,53.3,141.25,145.64,72.7,Low
2706,2024-04-22 17:00:00,Central,Supercharger,16,48.2,176.46,208.85,71.5,Low
2707,2024-04-22 18:00:00,West,Normal,22,116.0,345.39,283.3,40.0,Medium
2708,2024-04-22 19:00:00,West,Normal,10,75.0,164.85,176.5,15.1,Medium
2709,2024-04-22 20:00:00,Central,Normal,9,94.3,94.47,91.0,63.8,Low
2710,2024-04-22 21:00:00,West,Fast,20,74.2,297.3,312.49,9.8,Low
2711,2024-04-22 22:00:00,East,Normal,10,73.9,173.88,213.48,24.6,Medium
2712,2024-04-22 23:00:00,East,Normal,19,29.0,51.84,72.87,28.0,Low
2713,2024-04-23 00:00:00,North,Fast,23,76.5,208.47,365.69,67.4,Low
2714,2024-04-23 01:00:00,East,Fast,16,106.6,227.8,395.63,16.3,Low
2715,2024-04-23 02:00:00,Central,Normal,5,57.9,111.03,79.42,49.8,Medium
2716,2024-04-23 03:00:00,North,Normal,1,106.6,50.39,374.76,36.5,High
2717,2024-04-23 04:00:00,West,Normal,15,64.9,328.71,458.87,46.7,Low
2718,2024-04-23 05:00:00,North,Supercharger,9,79.0,224.28,125.22,14.1,Low
2719,2024-04-23 06:00:00,South,Fast,19,18.3,152.07,124.45,76.5,High
2720,2024-04-23 07:00:00,South,Supercharger,18,89.7,47.53,312.09,35.8,Medium
2721,2024-04-23 08:00:00,West,Fast,10,98.7,263.12,132.61,18.9,High
2722,2024-04-23 09:00:00,East,Supercharger,14,97.8,253.46,110.63,18.1,Medium
2723,2024-04-23 10:00:00,North,Normal,22,107.7,139.47,292.05,60.7,Low
2724,2024-04-23 11:00:00,West,Fast,13,60.7,327.78,391.78,75.5,Low
2725,2024-04-23 12:00:00,Central,Normal,19,115.3,101.17,320.05,7.6,High
2726,2024-04-23 13:00:00,North,Normal,10,48.5,185.48,328.78,39.9,Medium
2727,2024-04-23 14:00:00,West,Normal,20,100.0,120.42,233.7,72.4,High
2728,2024-04-23 15:00:00,South,Fast,17,79.2,31.61,495.13,26.7,Low
2729,2024-04-23 16:00:00,South,Normal,16,119.4,324.24,227.57,42.1,Low
2730,2024-04-23 17:00:00,North,Fast,7,67.9,148.42,95.95,32.3,Low
2731,2024-04-23 18:00:00,East,Normal,2,72.8,166.11,93.16,71.6,Medium
2732,2024-04-23 19:00:00,North,Fast,5,46.9,106.1,356.47,76.2,Low
2733,2024-04-23 20:00:00,South,Normal,16,56.9,29.55,371.97,23.8,Low
2734,2024-04-23 21:00:00,North,Normal,2,118.3,192.31,88.21,45.3,Low
2735,2024-04-23 22:00:00,East,Supercharger,4,93.2,174.75,137.82,74.4,Medium
2736,2024-04-23 23:00:00,North,Normal,7,83.0,120.4,154.31,46.3,Low
2737,2024-04-24 00:00:00,West,Fast,1,118.2,101.82,65.21,74.0,High
2738,2024-04-24 01:00:00,Central,Normal,14,84.1,279.59,384.75,74.6,Low
